origin_date,actual,ar1_forecast,reg_forecast,combo_forecast,ar1_error,reg_error,combo_error
2022-04-22,15.8428,15.46875449883665,15.54460481520143,15.50667965701904,0.37404550116334967,0.2981951847985709,0.3361203429809603
2022-04-29,15.6402,15.862653251048645,15.872369692772407,15.867511471910525,-0.22245325104864477,-0.2321696927724073,-0.22731147191052514
2022-05-06,15.4117,16.02627956277128,16.028556345660675,16.027417954215977,-0.6145795627712793,-0.6168563456606755,-0.6157179542159774
2022-05-13,15.4804,16.007515743527932,15.975578722113935,15.991547232820935,-0.5271157435279328,-0.4951787221139359,-0.5111472328209352
2022-05-20,15.9196,15.81664726272159,15.834662713009832,15.825654987865711,0.10295273727841092,0.08493728699016856,0.09394501213428974
2022-05-27,15.9334,15.614108583339249,15.629654100174706,15.621881341756978,0.3192914166607519,0.30374589982529443,0.3115186582430223
2022-06-03,16.3482,15.385710729760211,15.475039717820238,15.430375223790225,0.9624892702397876,0.8731602821797608,0.9178247762097733
2022-06-10,16.8419,15.454415738091148,15.593751719022714,15.524083728556931,1.3874842619088508,1.2481482809772846,1.3178162714430677
2022-06-17,17.2362,15.89347026192109,15.953120979595678,15.923295620758385,1.3427297380789103,1.2830790204043225,1.3129043792416155
2022-06-24,17.016,15.90730579530174,15.848452381887467,15.877879088594604,1.1086942046982582,1.1675476181125308,1.1381209114053945
2022-07-01,16.5087,16.322098310018987,16.36656562105868,16.344331965538835,0.18660168998101412,0.14213437894132142,0.164368034461166
2022-07-08,16.5781,16.815903858147315,16.781711828971297,16.798807843559306,-0.2378038581473163,-0.20361182897129737,-0.22070784355930684
2022-07-15,16.1698,17.210400642019977,17.199197673084967,17.204799157552472,-1.040600642019978,-1.0293976730849685,-1.0349991575524733
2022-07-22,16.8918,16.99008528232376,16.972360139028115,16.981222710675937,-0.09828528232376144,-0.08056013902811543,-0.08942271067593666
2022-07-29,16.8291,16.48252284450384,16.54954387170304,16.516033358103442,0.34657715549615986,0.2795561282969601,0.3130666418965582
2022-08-05,17.3139,16.55197511651921,16.65477421246941,16.60337466449431,0.7619248834807912,0.6591257875305914,0.7105253355056895
2022-08-12,17.284,16.14358865835899,16.125717910606625,16.13465328448281,1.140411341641009,1.1582820893933743,1.14934671551719
2022-08-19,17.655,16.865599085074376,16.93737947473733,16.901489279905853,0.7894009149256256,0.7176205252626708,0.7535107200941482
2022-08-26,17.7755,16.80290643215266,16.879705955824523,16.841306193988594,0.9725935678473405,0.8957940441754779,0.9341938060114074
2022-09-02,17.8937,17.287906601977863,17.301422528707874,17.29466456534287,0.6057933980221364,0.5922774712921246,0.5990354346571287
2022-09-09,17.9767,17.25802116886498,17.32627491443545,17.292148041650215,0.7186788311350227,0.6504250855645495,0.6845519583497861
2022-09-16,18.1708,17.62925978566814,17.63759855862464,17.63342917214639,0.5415402143318602,0.5332014413753612,0.5373708278536107
2022-09-23,18.3618,17.749880417207265,17.903317845264976,17.826599131236122,0.6119195827927335,0.4584821547350231,0.5352008687638765
2022-09-30,18.1019,17.872109850069428,18.02239945760035,17.94725465383489,0.22979014993057234,0.07950054239964999,0.15464534616511116
2022-10-07,18.2961,17.955260568318817,18.055385805978734,18.005323187148775,0.34083943168118225,0.24071419402126537,0.2907768128512238
2022-10-14,17.2798,18.14966506744776,18.135770468756448,18.142717768102102,-0.8698650674477584,-0.8559704687564462,-0.8629177681021005
2022-10-21,17.389,18.340969557431404,18.38021969279102,18.36059462511121,-0.9519695574314042,-0.9912196927910202,-0.9715946251112122
2022-10-28,17.0837,18.080686837965942,18.052508941774786,18.066597889870366,-0.9969868379659417,-0.9688089417747854,-0.9828978898703653
2022-11-04,17.5034,18.275190943530912,18.33293956419359,18.30406525386225,-0.7717909435309132,-0.8295395641935919,-0.8006652538622525
2022-11-11,17.161,17.253646827979686,17.34988991473348,17.301768371356584,-0.09264682797968504,-0.1888899147334797,-0.14076837135658238
2022-11-18,17.3492,17.36293614014989,17.429093257548555,17.39601469884922,-0.01373614014989144,-0.07989325754855514,-0.046814698849221514
2022-11-25,17.114,17.05748611499125,17.046763360619572,17.05212473780541,0.05651388500875143,0.0672366393804289,0.061875262194590164
2022-12-02,16.9831,17.477370892553324,17.587389514110285,17.532380203331805,-0.4942708925533239,-0.6042895141102846,-0.5492802033318043
2022-12-09,17.1939,17.134783456993045,17.241871386191878,17.18832742159246,0.05911654300695446,-0.047971386191878906,0.005572578407537776
2022-12-16,16.7265,17.323094379084075,17.28514427540122,17.304119327242645,-0.596594379084074,-0.5586442754012175,-0.577619327242644
2022-12-23,17.2468,17.087801135874255,17.18837105605868,17.138086095966468,0.1589988641257456,0.058428943941319034,0.10871390403353232
2022-12-30,17.2577,16.956883309286894,17.077893551553068,17.01738843041998,0.30081669071310557,0.17980644844693217,0.24031156958001887
2023-01-06,17.1455,17.167778745942353,17.178638252818203,17.17320849938028,-0.022278745942355016,-0.033138252818204705,-0.027708499380281637
2023-01-13,17.7503,16.70020159280982,16.780052538256946,16.740127065533382,1.0500984071901804,0.9702474617430532,1.0101729344666168
2023-01-20,18.2712,17.220591622478953,17.30288659150676,17.261739106992856,1.0506083775210477,0.9683134084932412,1.0094608930071445
2023-01-27,18.309,17.231530179743224,17.259588539704314,17.24555935972377,1.077469820256777,1.049411460295687,1.0634406402762302
2023-02-03,18.1537,17.119315638286395,17.146895724283315,17.133105681284853,1.034384361713606,1.0068042757166857,1.0205943187151476
2023-02-10,18.4585,17.724324223001467,17.799947169700175,17.76213569635082,0.7341757769985335,0.6585528302998256,0.6963643036491796
2023-02-17,18.3149,18.24964522162969,18.232571811434944,18.241108516532318,0.06525477837030991,0.0823281885650573,0.0737914834676836
2023-02-24,18.1647,18.287530738491824,18.407955099920585,18.347742919206205,-0.12283073849182458,-0.24325509992058514,-0.18304291920620486
2023-03-03,17.8139,18.132032909979074,18.15446702703098,18.143249968505025,-0.31813290997907373,-0.3405670270309784,-0.3293499685050243
2023-03-10,18.1575,18.43726540797233,18.518440346728205,18.477852877350266,-0.27976540797233085,-0.3609403467282064,-0.32035287735026685
2023-03-17,18.1129,18.293482428617597,18.483083538822573,18.388282983720085,-0.18058242861759766,-0.37018353882257315,-0.2753829837200854
2023-03-24,18.0983,18.143095469990875,18.191664725418907,18.167380097704893,-0.044795469990877024,-0.09336472541890828,-0.06908009770489443
2023-03-31,18.4303,17.7880065075397,17.767084938260012,17.777545722899855,0.6422934924603005,0.6632150617399866,0.6527542771001436
2023-04-07,18.3544,18.13585863595305,18.252982411244847,18.19442052359895,0.21854136404694913,0.10141758875515094,0.15997947640104826
2023-04-14,19.3767,18.091229426967733,18.148701515808323,18.119965471388028,1.285470573032267,1.2279984841916765,1.2567345286119718
2023-04-21,19.3487,18.07664179781064,18.07877110901269,18.077706453411665,1.2720582021893598,1.2699288909873125,1.2709935465883362
2023-04-28,19.7446,18.409087649040366,18.391051625161712,18.40006963710104,1.3355123509596325,1.3535483748382866,1.3445303628989578
2023-05-05,19.5325,18.333110777181997,18.505651294123716,18.419381035652854,1.1993892228180023,1.026848705876283,1.1131189643471444
2023-05-12,18.8235,19.356566379082622,19.446053781101156,19.40131008009189,-0.5330663790826229,-0.622553781101157,-0.5778100800918899
2023-05-19,18.3303,19.328551042461406,19.39959326051119,19.364072151486297,-0.9982510424614048,-1.0692932605111878,-1.0337721514862963
2023-05-26,18.6313,19.725023724553566,19.76619517689727,19.745609450725418,-1.0937237245535663,-1.1348951768972704,-1.1143094507254183
2023-06-02,18.9237,19.51261461267206,19.484946755684785,19.49878068417842,-0.5889146126720597,-0.5612467556847847,-0.5750806841784204
2023-06-09,19.0764,18.80241585246894,18.834035372193778,18.81822561233136,0.2739841475310598,0.24236462780622148,0.25817438766863887
2023-06-16,18.0212,18.308465634654254,18.32879802135689,18.31863182800557,-0.28726563465425414,-0.3075980213568883,-0.2974318280055712
2023-06-23,17.956,18.609881029024198,18.647890132865694,18.628885580944946,-0.6538810290241983,-0.6918901328656943,-0.6728855809449463
2023-06-30,17.8692,18.902700076710477,18.900772798544892,18.901736437627683,-1.033500076710478,-1.031572798544893,-1.0325364376276838
2023-07-07,18.685,19.05564383365278,19.223776619553796,19.139710226603288,-0.37064383365278175,-0.5387766195537971,-0.4547102266032894
2023-07-14,18.8743,17.994752070627754,18.028621653161512,18.01168686189463,0.8795479293722472,0.8456783468384899,0.8626131381053703
2023-07-21,19.0725,17.92954759262944,17.97140302528365,17.950475308956545,1.1429524073705615,1.1010969747163522,1.1220246910434568
2023-07-28,18.6564,17.842734094201386,17.84925699745704,17.84599554582921,0.8136659057986151,0.8071430025429613,0.81040445417079
2023-08-04,18.7612,18.66316113507299,18.816795046966103,18.739978091019545,0.09803886492700897,-0.05559504696610418,0.021221908980454174
2023-08-11,19.1072,18.852749517268872,18.866320445465607,18.85953498136724,0.25445048273112647,0.24087955453439136,0.24766501863275892
2023-08-18,19.0481,19.051253610361975,19.13785530664539,19.09455445850368,-0.003153610361973591,-0.08975530664538667,-0.04645445850367835
2023-08-25,18.8488,18.634530334263395,18.667169646085224,18.650849990174308,0.21426966573660522,0.18163035391477678,0.19795000982569277
2023-09-01,18.784,18.739503703913638,18.796421156044293,18.767962429978965,0.0444962960863613,-0.012421156044293724,0.016037570021033787
2023-09-08,19.4202,19.085985652546146,19.13931314734758,19.11264939994686,0.33421434745385525,0.2808868526524222,0.3075506000531405
2023-09-15,18.9642,19.026829129742275,19.107755200948297,19.067292165345286,-0.06262912974227319,-0.14355520094829544,-0.10309216534528431
2023-09-22,19.1057,18.827263916640927,18.961504304851438,18.89438411074618,0.2784360833590718,0.1441956951485608,0.21131588925381806
2023-09-29,18.8845,18.76240364110185,18.801135162578124,18.781769401839988,0.12209635889814763,0.08336483742187539,0.10273059816001151
2023-10-06,18.4397,19.39940043412173,19.39172301167118,19.395561722896453,-0.9597004341217321,-0.9520230116711801,-0.9558617228964543
2023-10-13,18.6541,18.942704325489785,19.10757978011994,19.025142052804863,-0.28860432548978565,-0.4534797801199417,-0.3710420528048637
2023-10-20,18.384,19.084426955816184,19.377171056907848,19.230799006362016,-0.7004269558161837,-0.9931710569078476,-0.8467990063620157
2023-10-27,18.8957,18.86293187952102,18.88186362279269,18.872397751156853,0.03276812047898048,0.013836377207312012,0.02330224884314802
2023-11-03,18.8143,18.417507175294965,18.289354626880158,18.353430901087563,0.3967928247050345,0.5249453731198415,0.4608690989124362
2023-11-10,18.8313,18.63219891503162,18.643958717112934,18.638078816072277,0.19910108496837964,0.18734128288706486,0.19322118392772225
2023-11-17,18.6113,18.36176189695951,18.38807287029633,18.37491738362792,0.2495381030404893,0.22322712970366965,0.23638261637207947
2023-11-24,18.4175,18.874065784471647,18.93670773808462,18.905386761278134,-0.4565657844716462,-0.5192077380846207,-0.48788676127813346
2023-12-01,18.5826,18.792585173517462,18.84111017196173,18.8168476727396,-0.20998517351746315,-0.2585101719617313,-0.234247672739599
2023-12-08,18.7906,18.80963860502935,18.84352238818709,18.82658049660822,-0.01903860502934762,-0.05292238818708839,-0.035980496608218004
2023-12-15,18.5818,18.58936792509518,18.585412153778346,18.587390039436762,-0.00756792509517723,-0.0036121537783451174,-0.005590039436761174
2023-12-22,18.9904,18.395347350520467,18.475622753304194,18.43548505191233,0.5950526494795341,0.5147772466958074,0.5549149480876707
2023-12-29,18.9156,18.560672004312984,18.59042436102261,18.575548182667795,0.3549279956870173,0.32517563897739166,0.34005181733220624
2024-01-05,18.634,18.76895197194446,18.88768162309201,18.828316797518234,-0.13495197194446007,-0.25368162309201026,-0.1943167975182334
2024-01-12,19.0113,18.559905127225242,18.56402095160753,18.561963039416387,0.4513948727747561,0.4472790483924669,0.4493369605836115
2024-01-19,18.8852,18.969000947099453,19.0442707543377,19.006635850718574,-0.0838009470994514,-0.1590707543376979,-0.12143585071857288
2024-01-26,19.2452,18.89413139838923,18.892006025353787,18.893068711871507,0.3510686016107698,0.3531939746462136,0.3521312881284935
2024-02-02,19.2279,18.61217993066916,18.74468640037383,18.678433165521497,0.6157200693308411,0.48321359962617194,0.5494668344785048
2024-02-09,18.6616,18.989940319027625,18.99634306524524,18.993141692136433,-0.3283403190276246,-0.33474306524524167,-0.33154169213643314
2024-02-16,18.6815,18.863702592455915,18.945126453715265,18.904414523085592,-0.18220259245591564,-0.26362645371526483,-0.222914523085592
2024-02-23,18.9907,19.224159187908768,19.295875819588545,19.260017503748657,-0.23345918790876752,-0.3051758195885448,-0.26931750374865615
2024-03-01,18.9926,19.206865188157728,19.249498625767934,19.22818190696283,-0.21426518815772866,-0.2568986257679349,-0.23558190696283177
2024-03-08,18.6668,18.639769910192392,18.883919270770058,18.761844590481225,0.027030089807606572,-0.2171192707700591,-0.09504459048122627
2024-03-15,18.6866,18.659724814921898,18.76731130233537,18.713518058628633,0.026875185078100827,-0.08071130233537005,-0.02691805862863461
2024-03-22,19.2467,18.9693045968987,18.970946844190163,18.97012572054443,0.27739540310130195,0.27575315580983784,0.2765742794555699
2024-03-29,18.9895,18.971237029393826,19.098101173476948,19.034669101435387,0.018262970606173212,-0.10860117347694853,-0.04516910143538766
2024-04-05,18.5622,18.64503524849407,18.886722408821857,18.765878828657964,-0.08283524849407087,-0.32452240882185635,-0.2036788286579636
2024-04-12,18.4012,18.664889335376387,18.935852487283682,18.800370911330035,-0.2636893353763874,-0.5346524872836831,-0.39917091133003524
2024-04-19,18.2194,19.225608446379255,19.248287600540163,19.23694802345971,-1.0062084463792544,-1.0288876005401626,-1.0175480234597103
2024-04-26,18.4186,18.968090303106507,18.902384303566066,18.935237303336287,-0.5494903031065057,-0.4837843035660647,-0.5166373033362852
2024-05-03,18.8538,18.54025571451497,18.472585414522552,18.506420564518763,0.31354428548502966,0.3812145854774478,0.34737943548123695
2024-05-10,18.8447,18.37910351399952,18.52532572033648,18.452214617168,0.46559648600047865,0.3193742796635206,0.39248538283199963
2024-05-17,18.3748,18.19713875451395,18.228500069590435,18.21281941205219,0.17766124548604978,0.14629993040956535,0.16198058794780934
2024-05-24,17.9574,18.396560156454736,18.38876065674616,18.39266040660045,-0.4391601564547365,-0.4313606567461612,-0.43526040660044885
2024-05-31,18.2138,18.832213960428774,18.895979816965276,18.864096888697027,-0.6184139604287751,-0.6821798169652773,-0.650296888697028
2024-06-07,18.2022,18.823133738910357,18.847429955404966,18.83528184715766,-0.620933738910356,-0.6452299554049645,-0.6330818471576585
2024-06-14,17.9533,18.352676749353677,18.35123702579218,18.35195688757293,-0.39937674935367795,-0.3979370257921815,-0.3986568875729297
2024-06-21,18.35,17.934861859371583,17.98636460091755,17.960613230144567,0.41513814062841803,0.363635399082451,0.3893867698554345
2024-06-28,18.2658,18.19150129519089,18.229636303723467,18.210568799457178,0.0742987048091095,0.03616369627653171,0.0552312005428206
2024-07-05,18.2067,18.179922648732806,18.257872827148823,18.218897737940814,0.026777351267195826,-0.051172827148821654,-0.012197737940812914
2024-07-12,18.3673,17.930816365590324,17.98958908365204,17.960202724621183,0.43648363440967586,0.3777109163479615,0.4070972753788169
2024-07-19,17.9446,18.327853202021135,18.449040197042425,18.38844669953178,-0.3832532020211339,-0.5044401970424239,-0.4438466995317789
2024-07-26,17.9553,18.24360220349329,18.247660495020586,18.24563134925694,-0.28830220349328783,-0.2923604950205849,-0.29033134925693815
2024-08-02,17.6113,18.184478574230617,18.358290696544188,18.271384635387403,-0.5731785742306172,-0.7469906965441879,-0.6600846353874026
2024-08-09,17.7112,18.34525212158526,18.30911506483033,18.327183593207796,-0.6340521215852597,-0.5979150648303282,-0.615983593207794
2024-08-16,17.7564,17.922155117549856,17.943638038028595,17.932896577789226,-0.16575511754985683,-0.18723803802859607,-0.17649657778922645
2024-08-23,17.5715,17.932895950996524,18.018843997756388,17.975869974376458,-0.3613959509965241,-0.4473439977563878,-0.4043699743764577
2024-08-30,17.1564,17.585157143549257,17.672402075397137,17.6287796094732,-0.4287571435492552,-0.5160020753971359,-0.47237960947319735
2024-09-06,17.4904,17.685074526695022,17.772939947757365,17.72900723722619,-0.19467452669502094,-0.282539947757364,-0.2386072372261907
2024-09-13,17.4565,17.73390492256725,17.750253654260163,17.742079288413706,-0.2774049225672499,-0.29375365426016486,-0.2855792884137074
2024-09-20,17.593,17.545445791202383,17.465508333433174,17.50547706231778,0.04755420879761729,0.12749166656682576,0.08752293768221975
2024-09-27,17.6735,17.13044985573108,17.392743068269855,17.26159646200047,0.5430501442689213,0.2807569317301457,0.4119035379995317
2024-10-04,17.6574,17.464339961342866,17.59991054508242,17.53212525321264,0.1930600386571335,0.05748945491757951,0.12527474678735828
2024-10-11,17.4264,17.430479550446044,17.48396204963901,17.457220800042528,-0.004079550446043356,-0.05756204963901013,-0.03082080004252674
2024-10-18,18.2358,17.56697501569959,17.671761000614644,17.619368008157117,0.6688249843004108,0.5640389993853567,0.6164319918428838
2024-10-25,18.0286,17.647490685397013,17.760551220626752,17.704020953011884,0.3811093146029876,0.2680487793732489,0.32457904698811646
2024-11-01,18.0419,17.631424326530897,17.722478460429002,17.67695139347995,0.41047567346910085,0.31942153957099606,0.36494860652004846
2024-11-08,18.0388,17.40049357222794,17.30408229458949,17.352287933408718,0.6383064277720578,0.7347177054105067,0.6865120665912805
2024-11-15,17.8176,18.213592939938668,18.12798064531078,18.170786792624725,-0.3959929399386688,-0.3103806453107829,-0.35318679262472585
2024-11-22,18.3414,18.006247947351817,18.19039254663688,18.098320246994348,0.3351520526481835,0.15100745336312116,0.24307975300565232
2024-11-29,18.7921,18.019589809641367,17.946204791225554,17.98289730043346,0.7725101903586342,0.8458952087744471,0.8092026995665407
2024-12-06,18.773,18.016519564201403,18.010447621252275,18.01348359272684,0.756480435798597,0.7625523787477242,0.7595164072731606
2024-12-13,18.9368,17.795186815379147,17.941381191392882,17.868284003386016,1.141613184620855,0.9954188086071198,1.0685159966139857
2024-12-20,18.7264,18.3193160099359,18.393640709434752,18.356478359685326,0.4070839900641019,0.33275929056524944,0.36992164031467567
2024-12-27,18.3118,18.77040148256218,18.785451324826855,18.777926403694515,-0.4586014825621767,-0.4736513248268537,-0.4661264036945134
2025-01-03,18.591,18.75131273057957,18.8277033319258,18.789508031252687,-0.16031273057956952,-0.23670333192579918,-0.19850803125268612
2025-01-10,18.4284,18.915301052472415,19.130736849343617,19.023018950908018,-0.48690105247241533,-0.7023368493436166,-0.5946189509080178
2025-01-17,18.3904,18.704706102413056,18.694207431830375,18.699456767121717,-0.314306102413056,-0.30380743183037495,-0.30905676712171726
2025-01-24,18.3322,18.28971391711746,18.37956375701361,18.334638837065533,0.04248608288254019,-0.04736375701360984,-0.0024388370655330505
2025-01-31,18.5065,18.569159501193795,18.664290864938593,18.616725183066194,-0.06265950119379582,-0.15779086493859396,-0.11022518306619489
2025-02-07,18.0809,18.406439932413566,18.510321362981557,18.45838064769756,-0.32553993241356594,-0.4294213629815573,-0.37748064769755985
2025-02-14,18.1979,18.36843909880956,18.445633777939403,18.407036438374483,-0.17053909880955942,-0.247733777939402,-0.20913643837448248
